From Id	To Id	Tx	Meta
1	4	0.221945	 TCP 1000 > 49153 ACK Seq=1 Ack=19833 Win=32768
1	4	0.222889	 TCP 1000 > 49153 ACK Seq=1 Ack=20905 Win=32768
4	1	0.22295	 TCP 49153 > 1000 ACK Seq=28945 Ack=1 Win=32768
4	1	0.222997	 TCP 49153 > 1000 ACK Seq=29481 Ack=1 Win=32768
4	1	0.223044	 TCP 49153 > 1000 ACK Seq=30017 Ack=1 Win=32768
1	4	0.223833	 TCP 1000 > 49153 ACK Seq=1 Ack=21977 Win=32768
4	1	0.223894	 TCP 49153 > 1000 ACK Seq=30553 Ack=1 Win=32768
4	1	0.223941	 TCP 49153 > 1000 ACK Seq=31089 Ack=1 Win=32768
4	1	0.223988	 TCP 49153 > 1000 ACK Seq=31625 Ack=1 Win=32768
1	0	0.223997	 TCP 49153 > 1000 ACK Seq=28945 Ack=1 Win=32768
1	0	0.224469	 TCP 49153 > 1000 ACK Seq=29481 Ack=1 Win=32768
1	4	0.224777	 TCP 1000 > 49153 ACK Seq=1 Ack=23049 Win=32768
4	1	0.224838	 TCP 49153 > 1000 ACK Seq=32161 Ack=1 Win=32768
4	1	0.224885	 TCP 49153 > 1000 ACK Seq=32697 Ack=1 Win=32768
4	1	0.224932	 TCP 49153 > 1000 ACK Seq=33233 Ack=1 Win=32768
1	0	0.224941	 TCP 49153 > 1000 ACK Seq=30017 Ack=1 Win=32768
1	0	0.225413	 TCP 49153 > 1000 ACK Seq=30553 Ack=1 Win=32768
1	4	0.225721	 TCP 1000 > 49153 ACK Seq=1 Ack=24121 Win=32768
4	1	0.225782	 TCP 49153 > 1000 ACK Seq=33769 Ack=1 Win=32768
4	1	0.225829	 TCP 49153 > 1000 ACK Seq=34305 Ack=1 Win=32768
4	1	0.225876	 TCP 49153 > 1000 ACK Seq=34841 Ack=1 Win=32768
1	0	0.225885	 TCP 49153 > 1000 ACK Seq=31089 Ack=1 Win=32768
1	0	0.226357	 TCP 49153 > 1000 ACK Seq=31625 Ack=1 Win=32768
1	4	0.226665	 TCP 1000 > 49153 ACK Seq=1 Ack=25193 Win=32768
