From Id	To Id	Tx	Meta
3	0	0.0937632	 UDP 49153 > 8090
0	1	0.0939855	 UDP 49153 > 8090
1	5	0.0939935	 UDP 49153 > 8090
3	0	0.0940632	 UDP 49153 > 8090
3	0	0.0943632	 UDP 49153 > 8090
0	1	0.0946095	 UDP 49153 > 8090
1	4	0.0946175	 UDP 49153 > 8100
3	0	0.0946632	 UDP 49153 > 8090
3	0	0.0949632	 UDP 49153 > 8090
2	0	0.095	 UDP 49153 > 8100
0	1	0.0952335	 UDP 49153 > 8090
1	5	0.0952415	 UDP 49153 > 8090
3	0	0.0952632	 UDP 49153 > 8090
3	0	0.0955632	 UDP 49153 > 8090
0	1	0.0958575	 UDP 49153 > 8090
3	0	0.0958632	 UDP 49153 > 8090
1	5	0.0958655	 UDP 49153 > 8090
3	0	0.0961632	 UDP 49153 > 8090
3	0	0.0964632	 UDP 49153 > 8090
0	1	0.0964815	 UDP 49153 > 8090
1	5	0.0964895	 UDP 49153 > 8090
2	0	0.0966666	 UDP 49153 > 8100
3	0	0.0967632	 UDP 49153 > 8090
3	0	0.0970632	 UDP 49153 > 8090
0	1	0.0971055	 UDP 49153 > 8100
1	5	0.0971135	 UDP 49153 > 8090
3	0	0.0973632	 UDP 49153 > 8090
3	0	0.0976632	 UDP 49153 > 8090
0	1	0.0977295	 UDP 49153 > 8090
1	5	0.0977375	 UDP 49153 > 8090
2	0	0.0983333	 UDP 49153 > 8100
0	1	0.0983535	 UDP 49153 > 8090
1	5	0.0983615	 UDP 49153 > 8090
0	1	0.0989775	 UDP 49153 > 8090
1	4	0.0989855	 UDP 49153 > 8100
0	1	0.0996015	 UDP 49153 > 8090
1	5	0.0996095	 UDP 49153 > 8090
2	0	0.1	 UDP 49153 > 8100
0	1	0.100225	 UDP 49153 > 8090
1	5	0.100233	 UDP 49153 > 8090
0	1	0.100849	 UDP 49153 > 8090
1	5	0.100857	 UDP 49153 > 8090
0	1	0.101473	 UDP 49153 > 8100
1	5	0.101481	 UDP 49153 > 8090
2	0	0.101667	 UDP 49153 > 8100
0	1	0.102097	 UDP 49153 > 8090
1	5	0.102105	 UDP 49153 > 8090
0	1	0.102721	 UDP 49153 > 8090
1	4	0.102729	 UDP 49153 > 8100
2	0	0.103333	 UDP 49153 > 8100
0	1	0.103345	 UDP 49153 > 8090
1	5	0.103353	 UDP 49153 > 8090
0	1	0.103969	 UDP 49153 > 8090
1	5	0.103977	 UDP 49153 > 8090
0	1	0.104593	 UDP 49153 > 8090
1	5	0.104601	 UDP 49153 > 8090
2	0	0.105	 UDP 49153 > 8100
0	1	0.105217	 UDP 49153 > 8100
1	5	0.105225	 UDP 49153 > 8090
0	1	0.105841	 UDP 49153 > 8090
1	5	0.105849	 UDP 49153 > 8090
0	1	0.106465	 UDP 49153 > 8090
1	5	0.106473	 UDP 49153 > 8090
2	0	0.106667	 UDP 49153 > 8100
0	1	0.107089	 UDP 49153 > 8090
1	4	0.107097	 UDP 49153 > 8100
0	1	0.107713	 UDP 49153 > 8090
1	5	0.107721	 UDP 49153 > 8090
2	0	0.108333	 UDP 49153 > 8100
0	1	0.108337	 UDP 49153 > 8090
1	5	0.108345	 UDP 49153 > 8090
0	1	0.108961	 UDP 49153 > 8090
1	5	0.108969	 UDP 49153 > 8090
0	1	0.109585	 UDP 49153 > 8100
1	5	0.109593	 UDP 49153 > 8090
2	0	0.11	 UDP 49153 > 8100
0	1	0.110209	 UDP 49153 > 8090
1	5	0.110217	 UDP 49153 > 8090
0	1	0.110833	 UDP 49153 > 8090
1	4	0.110841	 UDP 49153 > 8100
0	1	0.111457	 UDP 49153 > 8090
1	5	0.111465	 UDP 49153 > 8090
2	0	0.111667	 UDP 49153 > 8100
